CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02096;1;3201605020961;COMUNIDADE QUILOMBOLA;CÓRREGO DO SERTÃO;00015;COMUNIDADE QUILOMBOLA CÓRREGO DO SERTÃO;;;01420.002143/2006-71;-18.4197375081968;-39.9141848675
32;ESPÍRITO SANTO;ES;3202306;Guaçuí;02098;1;3202306020981;COMUNIDADE QUILOMBOLA;CÓRREGO DO SOSSEGO;;;;;01420.100046/2018-87;-20.6986816108;-41.6396758916
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02099;1;3204906020991;COMUNIDADE QUILOMBOLA;CÓRREGO DO TAPA;00026;COMUNIDADE QUILOMBOLA CÓRREGO DO TAPA;243;SÃO JORGE;;-18.6559821415;-39.9725196143274
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02108;1;3201605021081;COMUNIDADE QUILOMBOLA;CÓRREGO GRANDE;;;;;;-18.5349712221;-39.7674318732
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02108;2;3201605021082;COMUNIDADE QUILOMBOLA;CÓRREGO GRANDE;;;;;;-18.53914125;-39.7637199014
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02109;1;3204906021091;COMUNIDADE QUILOMBOLA;CÓRREGO GRANDE;;;;;;-18.7114829305;-40.071532528
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02112;1;3204906021121;COMUNIDADE QUILOMBOLA;CÓRREGO MATA SEDE;;;;;;-18.7239159166;-39.8692889313
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02115;1;3204906021151;COMUNIDADE QUILOMBOLA;CÓRREGO SANTANINHA;;;;;;-18.5810665137;-40.1397051191
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02116;1;3201605021161;COMUNIDADE QUILOMBOLA;CÓRREGO SÃO DOMINGOS;00014;COMUNIDADE QUILOMBOLA SÃO DOMINGOS;240;SÃO DOMINGOS;;-18.5509214721;-39.9023239331
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02117;1;3204906021171;COMUNIDADE QUILOMBOLA;CÓRREGO SÃO DOMINGOS;;;;;;-18.7168014443;-39.8796335006
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02118;1;3204906021181;COMUNIDADE QUILOMBOLA;CÓRREGO SECO;00018;COMUNIDADE QUILOMBOLA CÓRREGO SECO;;;01420.002131/2006-47;-18.6603929718;-40.245249604
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02134;1;3201605021341;COMUNIDADE QUILOMBOLA;COXI;00013;COMUNIDADE QUILOMBOLA COCHI;240;SÃO DOMINGOS;;-18.5852100555;-39.8451126638281
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02134;3;3201605021343;COMUNIDADE QUILOMBOLA;COXI;;;;;;-18.5857476387;-39.7399136249
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02135;1;3204906021351;COMUNIDADE QUILOMBOLA;COXI;;;;;;-18.721999486;-39.8569529585
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02134;2;3201605021342;COMUNIDADE QUILOMBOLA;COXI;00010;COMUNIDADE QUILOMBOLA SANTANA;;;01420.002146/2006-13;-18.5709500276;-39.7514006975
32;ESPÍRITO SANTO;ES;3203205;Linhares;02273;1;3203205022731;COMUNIDADE QUILOMBOLA;DEGREDO;;;;;01420.002898/2015-67;-19.3538761943;-39.72569793
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02295;1;3204906022951;COMUNIDADE QUILOMBOLA;DILO BARBOSA;00019;COMUNIDADE QUILOMBOLA DILÔ BARBOSA;;;01420.002129/2006-78;-18.6068999856;-40.0820324822
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02298;2;3204906022982;COMUNIDADE QUILOMBOLA;DIVINO ESPÍRITO SANTO;;;;;;-18.719503611;-39.8548690114
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02299;1;3201605022991;COMUNIDADE QUILOMBOLA;DIVINO ESPÍRITO SANTO;;;;;;-18.4361856386;-39.9278161143
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02298;3;3204906022983;COMUNIDADE QUILOMBOLA;DIVINO ESPÍRITO SANTO;;;;;01420.007043/2010-18;-18.7326405553;-39.8554529507
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02298;1;3204906022981;COMUNIDADE QUILOMBOLA;DIVINO ESPÍRITO SANTO;00014;COMUNIDADE QUILOMBOLA DIVINO ESPÍRITO SANTO;;;01420.007043/2010-18;-18.8018704306869;-39.9046008144999
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02314;1;3201605023141;COMUNIDADE QUILOMBOLA;DONA GUILHERMINDA;;;;;01420.002141/2006-82;-18.5706944444444;-39.7461111111111
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02410;1;3201605024101;COMUNIDADE QUILOMBOLA;ESPERANÇA SAPÉ DO NORTE;;;;;01420.101778/2021-90;-18.4780555555556;-39.7736388888889
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02840;1;3204906028401;COMUNIDADE QUILOMBOLA;GRAUNA;00019;COMUNIDADE QUILOMBOLA DILÔ BARBOSA;;;;-18.622324986;-40.0675350023
