UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PA,SÃO FÉLIX DO XINGU,0.0,10.0,36.0,95.0,77.0,92.0,39.0,66.0,0.0,7.0,5.0
PA,SÃO GERALDO DO ARAGUAIA,0.0,0.0,29.0,12.0,12.0,7.0,3.0,52.0,1.0,22.0,20.0
PA,SÃO JOÃO DA PONTA,0.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0
PA,SÃO JOÃO DE PIRABAS,0.0,2.0,7.0,2.0,1.0,10.0,1.0,3.0,8.0,9.0,6.0
PA,SÃO JOÃO DO ARAGUAIA,0.0,0.0,0.0,2.0,6.0,26.0,3.0,9.0,6.0,13.0,8.0
PA,SÃO MIGUEL DO GUAMÁ,0.0,3.0,20.0,39.0,56.0,86.0,89.0,112.0,181.0,114.0,63.0
PA,SÃO SEBASTIÃO DA BOA VISTA,0.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,21.0,30.0,30.0
PA,TAILÂNDIA,1.0,20.0,25.0,96.0,18.0,4.0,6.0,26.0,53.0,25.0,9.0
PA,TERRA ALTA,0.0,1.0,3.0,7.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0
PA,TERRA SANTA,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0
PA,TOMÉ-AÇU,0.0,4.0,21.0,1.0,32.0,33.0,18.0,49.0,12.0,12.0,65.0
PA,TRACUATEUA,0.0,13.0,23.0,45.0,35.0,44.0,25.0,22.0,29.0,33.0,51.0
PA,TRAIRÃO,0.0,3.0,2.0,0.0,1.0,9.0,0.0,1.0,2.0,0.0,2.0
PA,TUCUMÃ,12.0,7.0,31.0,27.0,108.0,69.0,32.0,42.0,34.0,55.0,58.0
PA,TUCURUÍ,0.0,49.0,94.0,66.0,91.0,180.0,72.0,159.0,130.0,102.0,82.0
PA,ULIANÓPOLIS,6.0,14.0,7.0,3.0,9.0,15.0,12.0,39.0,60.0,27.0,19.0
PA,URUARÁ,0.0,0.0,0.0,24.0,22.0,7.0,6.0,1.0,2.0,0.0,2.0
PA,VIGIA,0.0,0.0,1.0,3.0,17.0,21.0,19.0,32.0,48.0,120.0,75.0
PA,VISEU,0.0,5.0,15.0,9.0,5.0,6.0,6.0,9.0,43.0,23.0,43.0
PA,VITÓRIA DO XINGU,0.0,4.0,4.0,2.0,1.0,6.0,10.0,36.0,25.0,88.0,31.0
PA,XINGUARA,3.0,17.0,28.0,120.0,202.0,131.0,151.0,57.0,42.0,28.0,18.0
PA,ÁGUA AZUL DO NORTE,0.0,0.0,9.0,39.0,41.0,35.0,17.0,31.0,23.0,8.0,23.0
PA,ÓBIDOS,2.0,2.0,1.0,16.0,22.0,188.0,47.0,62.0,87.0,87.0,96.0
